Filename,Class,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Image_11,Blight,226.2674479166667,365.46303729334875,152.09411764705885,351.5391311034218,0.4135629585537643,0.31821117010207095,0.4370416872080843,0.3285649837789971,5.495235906862746,7.674986543637062,4.50968137254902,7.233248750480584,6.642768118238994,6.920773962520832,6.53756361817017,6.86737468378299,0.005828199903582759,0.004127306431841418,0.005762635333315314,0.004208331903220614,0.07634264799954714,0.0642441159316666,0.07591202364128699,0.0648716571641315,0.7455122800066251,0.5270505291728521,0.8317196010208024,0.5448835019958872
Image_12,Blight,218.18834252450984,349.1572010765091,143.42297794117647,341.3359938485199,0.36159734411611816,0.27495211694110344,0.4160226965621376,0.2828510962646276,5.607368259803922,7.449950019223376,4.119822303921568,7.213302575932334,6.685248317984487,6.909073308624985,6.43991051144588,6.877159008004514,0.0029931210023263293,0.002083801146484783,0.0037876447995137084,0.0021562948388377527,0.05470942334119717,0.0456486708074264,0.06154384452984481,0.04643592185838193,0.6911676661696974,0.39982624044465614,0.8039248055215994,0.4128661929811004
Image_13,Blight,246.12084865196084,344.875847750865,130.22847732843135,362.6193617839293,0.34426510926506615,0.2589669069781654,0.361018780120618,0.24527169384103653,5.935064338235295,7.692272202998845,5.002068014705882,8.24636678200692,6.945916725338631,7.179497904825458,6.860338523337767,7.2436182068188,0.002462286445004626,0.001651378576926243,0.0025976818279778214,0.0015496457237560274,0.04962143130749683,0.04063715758916023,0.05096745851990093,0.039365539800135185,0.6765680017988169,0.4961592363228148,0.8473472464370387,0.47021201447012445
Image_14,Blight,266.39025735294126,360.1847289504037,118.2178462009804,367.9829450211457,0.3685034343718686,0.28567413370256906,0.4124940688833129,0.28113970533076554,5.98529411764706,7.484844290657439,4.11576286764706,7.700991926182238,6.722641324363357,6.9387831471631385,6.519279326027396,6.962289653403724,0.0035886773472792927,0.0024995822001445335,0.0040136797361216255,0.002485861040935813,0.05990557025251736,0.04999582182687403,0.06335360870638408,0.04985840993188424,0.669894971294082,0.5007167029290952,0.8651186896899535,0.4900273526269098
Image_15,Blight,240.66035539215687,354.87461745482517,151.68125,392.22991157247225,0.38667615257648397,0.3149240317964068,0.40729750200186715,0.2852416075093468,5.018688725490197,6.092610534409843,4.2140625,7.393587081891582,6.437299874526631,6.573739130095363,6.340735968673678,6.7354214466037385,0.004307470970637796,0.003108821275228926,0.0045923160140856276,0.002862808895108956,0.06563132613804018,0.05575680474371649,0.06776662905948345,0.053505223063818316,0.6657146354921353,0.40324592161362643,0.8058135128465241,0.34019920171599016
Image_16,Blight,198.09996936274518,305.15767781622463,118.22954963235296,301.1375624759708,0.4295925763615093,0.34065546701175237,0.4742371200116076,0.3467915615911139,4.887683823529413,6.437647058823531,3.439568014705882,6.307697039600155,6.347986621844813,6.57196719999921,6.128909299687176,6.551196526994006,0.006396247837370246,0.004660398057648251,0.006975833199107614,0.004745720696251302,0.07997654554536753,0.06826710816819657,0.08352145352607086,0.06888919143270084,0.7159856630678278,0.4916269091991238,0.8363459107110286,0.4983179141502078
Image_17,Blight,280.23886335784323,512.373317954633,217.3536458333333,448.50845059592467,0.5023239956635183,0.3989841479699682,0.5104563433893582,0.43629576122549585,4.751485906862746,7.475078815840063,3.9469362745098033,5.6597616301422535,6.034036340365904,6.357560459667358,5.958238558685205,6.155993889170112,0.01293404960119005,0.009372996781618166,0.012329393831962165,0.009694730311782312,0.11372796314534983,0.09681423852728567,0.11103780361643581,0.0984618215948817,0.7326314939028507,0.4096413212983204,0.7961569770021297,0.48308227864031267
Image_18,Blight,269.7563112745098,388.8283737024222,142.8711550245098,396.02629757785473,0.365546735009652,0.29084729932947917,0.4136290162826661,0.28796738729516,5.959252450980392,7.687028066128413,4.523422181372549,7.854763552479817,6.87554802486346,7.08065035450968,6.672914534731493,7.100397818177601,0.0027739261801725894,0.0020290904586574734,0.0033443866569873968,0.00199650062134148,0.05266807553131773,0.04504542661200439,0.05783067228545244,0.04468221817839262,0.691541519582681,0.49075354983123964,0.847621261581268,0.48162108800492015
Image_19,Blight,208.8050398284314,318.0692810457517,118.80798100490196,303.55663206459064,0.3593458102384043,0.26592016519481243,0.4038130984781302,0.2811071337109364,5.461473651960786,7.284075355632451,4.001179534313725,6.816178392925799,6.575380192881713,6.822042937791109,6.36783041576206,6.760791410908363,0.0035778369778901153,0.002395415598147048,0.004253437140500349,0.0025559974936443146,0.05981502301169929,0.04894298313494028,0.06521838038850972,0.05055687385157744,0.6670650581720046,0.4094256950270767,0.823268458953248,0.43626969656945896
Image_20,Blight,277.9113204656863,457.8366782006921,187.5333486519608,443.8941484044599,0.39438540371904035,0.29623594853799656,0.420144189625992,0.30917338708595576,5.211351102941176,7.320692041522492,4.071063112745098,6.86082276047674,6.455015629595906,6.721218571605759,6.311249993952487,6.662436451183339,0.004612529539044479,0.0030930940854528937,0.004800258989931759,0.003213207589841011,0.06791560600513316,0.055615592107365844,0.06928390137637862,0.056685161990074714,0.6852281223524483,0.3604283780495671,0.7973197147698549,0.37972951446394804
Image_21,Blight,247.0913449754902,393.42997308727416,151.26063112745098,360.2587927720108,0.35211455314213524,0.25646422454054707,0.383342223459171,0.2788277241781624,5.914231004901961,8.277124183006537,4.68014705882353,7.306451364859669,6.860427953534053,7.142374935550519,6.715228222023232,7.0344579330327495,0.0026218458598781117,0.0016966548665738092,0.002954870309796713,0.0018734509144665472,0.051203963321974515,0.041190470579659674,0.0543587188020166,0.04328337919417276,0.6884681750078537,0.4231092326742566,0.8209835229286132,0.4721214959939538
Image_22,Blight,195.67565870098042,326.30157631680123,136.08242953431372,312.13110342176094,0.4374104491610976,0.34185285913429675,0.4699509449432008,0.35513869330504333,4.570848651960785,6.392187620146098,3.5062346813725487,5.937178008458288,6.222745778905632,6.480718820106013,6.063954612652106,6.42185388968332,0.006761118864288977,0.004800289244916744,0.006939689404503376,0.00486182840687217,0.08222602303583079,0.06928411971669081,0.0833047982081667,0.0697268126825841,0.7268700788398078,0.45586592037204465,0.8158870422846901,0.4794200805639867
Image_23,Blight,340.3697457107843,491.58797385620915,158.80131740196077,478.8840445982314,0.46583187515025126,0.38151435645691284,0.5190031773722565,0.38018714445594126,5.325015318627451,6.918477508650519,3.25952818627451,6.762737408688967,6.193016527842813,6.402110494502209,5.922405915028063,6.404035740915095,0.008785671188665417,0.006823428660877926,0.009993736798008877,0.006610735142976534,0.0937319112611357,0.08260404748484136,0.09996867908504582,0.08130642743951141,0.6578007971802606,0.4311937504642369,0.8551829839152514,0.44586207579190346
Image_24,Blight,230.32310049019608,363.42468281430234,146.48837316176474,349.6381084198386,0.37975464315086355,0.28649387325158904,0.4153054770944931,0.29726768474535975,5.636335784313726,7.711064975009613,4.444378063725491,7.283813917723953,6.735253711544517,7.001337133272541,6.575710062943833,6.953412883539929,0.003447430591223928,0.002319770839033461,0.0037579301117659086,0.0024129620982436444,0.05871482428845315,0.048163999408619096,0.061301958465989556,0.049121910572000806,0.6940904389601057,0.4485427517527673,0.8167483543149735,0.46938019526615776
Image_25,Blight,217.105162377451,323.46855824682814,118.56400122549023,308.7142483660131,0.4455058866318932,0.3508098125907076,0.45848139378767827,0.35839535595088284,5.080621936274511,6.932518262206844,4.023069852941177,6.58156093810073,6.456942910994302,6.727641668415221,6.370856998352322,6.693547853261087,0.007305326362794659,0.005256750124645225,0.007114839887490691,0.0052627671520772265,0.0854712019500993,0.07250344905344314,0.08434951029787127,0.07254493195308151,0.7648288331337993,0.616381988898225,0.8799341377418989,0.6339058051461213
Image_26,Blight,231.18109681372553,338.9409919261823,145.6435968137255,377.3274279123415,0.38259574493571136,0.3086949148031344,0.3957261274215703,0.27892804896553247,4.904963235294119,6.020638216070743,4.264185049019609,7.285259515570934,6.387304081056147,6.540021727849997,6.326634199119453,6.693945034065455,0.004421705387501203,0.00314264235460262,0.004572461636787836,0.002875231290245478,0.06649590504310174,0.056059275366371085,0.06761997956808206,0.053621183223102026,0.6572094524623328,0.39905147302273225,0.8053191660891145,0.3305079322093281
Image_27,Blight,307.03065257352944,444.8514263744714,153.45266544117646,447.9862053056518,0.42428748687365003,0.3479315835620341,0.48935515584877143,0.3412891432734896,5.764629289215687,7.240753556324491,3.503155637254902,7.359492502883507,6.516526019188964,6.704450305336269,6.200499657677376,6.723286098715555,0.005847247635937801,0.004566236302513407,0.006857773818588404,0.004476324886725467,0.07646729782029571,0.06757393212262705,0.08281167682512174,0.06690534273677601,0.6640145121543306,0.43416138800624343,0.8431500857971932,0.43011008502174186
Image_28,Blight,197.00592830882354,318.90276047673973,128.52803308823528,309.2802460592081,0.4560074367398779,0.3686019764220023,0.4989633471875334,0.37757482918637636,4.565701593137255,6.228404459823144,3.3279411764705884,5.904006151480202,6.178622860394062,6.416845949790684,5.981319752011835,6.375589325649669,0.008151778382826018,0.0060442106598163165,0.008386238212541452,0.005988056467206224,0.09028719944059632,0.07774452173507994,0.09157640641858279,0.07738253334704301,0.7098177799984912,0.441067842450271,0.8189271104457873,0.4578604390174569
Image_29,Blight,235.85049019607845,341.043752402922,116.29594056372552,333.28825836216845,0.4470729316998048,0.35146596183119055,0.4681627225133326,0.3590148362201773,4.972120098039215,6.6805997693194925,3.6342371323529417,6.399430988081509,6.337304658323766,6.6027767739285785,6.205999969612508,6.560788202082108,0.006970959303700801,0.0048764376402120205,0.006947946984783498,0.005017683643102401,0.08349227092192907,0.06983149461533829,0.0833543459261933,0.07083560999315529,0.7169630290258152,0.5360954998486063,0.8687947571884005,0.5468508399152453
Image_30,Blight,304.47738970588233,449.9197078046906,164.9091605392157,441.7668127643214,0.352194526008712,0.26539008203443853,0.3863913392141713,0.2659483020048275,6.302879901960784,8.339515570934257,4.808670343137255,8.180346020761245,6.949830961039364,7.194354511708273,6.788046829491014,7.1798420899524675,0.002409587832241506,0.0016172276921262209,0.0027495157549079683,0.0016385770651899329,0.04908755272206495,0.040214769576938036,0.05243582510944181,0.04047934121487074,0.6616837125555358,0.42439260327862044,0.831602454979389,0.4348446077855526
Image_31,Blight,258.04659926470595,370.763014225298,124.08684129901962,352.5338562091504,0.34578093054988296,0.2590537801528589,0.405213805261436,0.2662207731073173,6.15793504901961,7.962983467896962,4.153875612745099,7.5660745866974235,6.785361623867484,7.008084814478491,6.497114661587695,6.968684847708939,0.0031583626001718103,0.0022011392713978495,0.004032169446171545,0.002265712903430364,0.05619931138521014,0.04691630070026674,0.06349936571471833,0.047599505285563254,0.6733703976239788,0.46830314327487577,0.8565660700682903,0.49444334055504335
Image_32,Blight,237.5574754901961,359.2453671664746,126.06276041666666,334.3684121491735,0.400453804503227,0.3071562279380895,0.4450478567368736,0.32343144047105327,5.509895833333334,7.3954632833525595,3.77265625,6.741161091887737,6.554808842090551,6.805412896139723,6.330785538516653,6.733926456424872,0.0041814987258881825,0.0028777811627474195,0.00462566828920217,0.0030447636958606263,0.06466450901296772,0.053644954681194575,0.06801226572613332,0.05517937745082511,0.6758980133609711,0.43278510707841816,0.8355378562787037,0.47197734008236103
Image_33,Blight,109.76046262254904,198.32026143790858,97.72314644607846,197.55440215301815,0.4011638031285144,0.313740794187247,0.4550087805521351,0.31453002742904057,4.254396446078432,5.71523260284506,3.26576286764706,5.662791234140716,6.332814160823025,6.556777520842987,6.09457206457259,6.543015263419255,0.004376582197389527,0.0031346054610942096,0.0053734235752550125,0.003169755222350379,0.06615574198351588,0.05598754737523523,0.07330363957713841,0.056300579236366464,0.7765124022641618,0.5167090444382658,0.7928453434531658,0.5184536643283927
Image_34,Blight,273.8636948529412,438.13940792003075,183.91181066176472,446.525074971165,0.4378647890337746,0.34336685701047803,0.45099393509984675,0.33568701309078025,5.083210784313726,6.738992695117263,3.8657935049019616,7.057270280661285,6.307634256137152,6.541495278921502,6.1888217598579445,6.582961112399698,0.006728451445395101,0.004651891348091505,0.0064761090892775635,0.0046397200024064335,0.08202713846889395,0.06820477511209538,0.0804742759475198,0.06811549017959449,0.7158735879528021,0.4560936059963536,0.8156279545379631,0.4457198948107168
Image_35,Blight,275.0733149509804,410.7088350634373,134.2268382352941,360.39017301038075,0.3809911601925751,0.28222326249613877,0.40449637470943134,0.3032166514602634,5.652910539215687,7.921138023836987,4.358057598039215,6.769504036908883,6.701110570575137,6.9982923210643,6.587135595159553,6.8869276892658675,0.003420993169882076,0.0022544997554396393,0.0036370010698634535,0.0024161433193189688,0.05848925687578939,0.04748157279871466,0.06030755400332079,0.04915428078325395,0.663820266433627,0.43628648711776225,0.8509797422021202,0.505222304886077
Image_36,Blight,232.0649816176471,316.87444828911964,100.20335477941174,305.0892118415994,0.3671030204699599,0.27377148135028584,0.3984833039996043,0.2818425538999033,5.616053921568629,7.352387543252597,4.194776348039215,7.067281814686659,6.7477971635847185,7.014766692833398,6.609529700755328,6.982881582864697,0.00302607529349439,0.002011924612439454,0.0033940994514955187,0.002082148571786707,0.05500977452684559,0.04485448263484324,0.058258900191262786,0.045630566200593074,0.6590430821544805,0.49384315169295046,0.8691578799190172,0.5123237046485986
Image_37,Blight,163.90577512254902,264.8278200692042,120.96470588235294,273.75340253748567,0.36258089673360056,0.2777913588843571,0.40550409241430047,0.27165156466795976,5.165487132352941,6.686582083813919,4.029074754901961,6.982745098039217,6.663298807788985,6.868836765839024,6.461975588380196,6.90626183668231,0.0030965673790579345,0.002165271719199475,0.0036614148977031076,0.0020997435552912625,0.055646809244178,0.04653248026056074,0.06050962648788297,0.04582295882296627,0.7249962305232283,0.47040081960879054,0.7996963285151669,0.45305502819868826
Image_38,Blight,143.29381127450984,213.41759323337186,83.65415134803924,213.00971933871594,0.3709421701141303,0.28491798557743087,0.43389175103682304,0.28685982161275225,5.075214460784315,6.504221453287197,3.5797028186274513,6.455963091118802,6.649080911554336,6.8639076845448175,6.361689077742186,6.853799402590619,0.0033239127763735714,0.002340959980346483,0.004323931689997539,0.002362362566906735,0.057653384778116636,0.04838346804794467,0.0657566094776604,0.04860414145838536,0.7326992429337691,0.5502675732154184,0.8490801260432959,0.5511596806302033
Image_39,Blight,207.00830269607846,356.61728565936187,153.31580882352944,337.86059207996925,0.429173971491905,0.32766506547203234,0.45307000949034715,0.3489844321637395,4.664185049019608,6.704513648596693,3.7200061274509815,6.000322952710496,6.280261609718541,6.564722164876484,6.161036374126665,6.470938069133186,0.006127384336853614,0.004204732187558064,0.006182573165218908,0.0043890198679980095,0.0782776106996989,0.06484390632556049,0.07862934035853861,0.06624967824826027,0.7048959738737699,0.3791792185418377,0.7855270235735123,0.41184169995922587
Image_40,Blight,250.58163296568625,378.14368319876974,143.42490808823527,330.3146174548252,0.3231757633442085,0.22763252574822004,0.3379811560423429,0.2380818635930393,7.316191789215686,9.997001153402538,6.050765931372548,9.096286043829299,7.412398705534611,7.725853671394531,7.317340202378073,7.651879662565111,0.0016572936284271675,0.0010264779420448853,0.0017730789155237768,0.0010878588825372674,0.0407098713879959,0.032038694449756926,0.04210794361547209,0.03298270580982202,0.7500044270886811,0.5982072670344143,0.8609693366492497,0.6489241379107593
Image_41,Blight,273.0092524509804,441.96435217224155,191.81659007352943,438.8130565167244,0.38665745638451066,0.3073709391189559,0.42595451364112086,0.3058038839117416,6.17763480392157,8.187343329488659,4.782123161764706,8.13279507881584,6.881470433151838,7.1111463762250855,6.706624352955105,7.105557078746536,0.004034158661932911,0.002899103929062861,0.004178438168312667,0.0028623693516275418,0.0635150270560669,0.05384332761877614,0.06464083978656734,0.05350111542414365,0.7375712929860151,0.5064766636996182,0.8177109084717635,0.5099654092944361
Image_42,Blight,165.67942708333334,299.8510265282584,143.8019914215686,288.3226297577855,0.3626035951230366,0.26936945227556797,0.4080843787593587,0.2858466511776511,5.130989583333332,7.131826220684353,4.131464460784312,6.694117647058824,6.595857192531112,6.844716400000335,6.396717631366629,6.785846574558878,0.0035456351251246516,0.0024156421664337834,0.004215769930923502,0.0025609449297958773,0.05954523595657886,0.04914918276465829,0.06492896064872362,0.05060577960861662,0.7452370784010272,0.4421113727984096,0.7759527427094831,0.4637161304854832
Image_43,Blight,214.3783854166667,361.1676278354479,157.61178002450984,349.7012687427913,0.3538125245981526,0.26414768681522754,0.42433021697508655,0.2680379607871649,5.903661151960784,7.780776624375241,4.114353553921569,7.556093810073048,6.843933502168741,7.067664995252092,6.515193712105285,7.04794453468399,0.0026973410213694863,0.001803257700695072,0.0036085815899008205,0.0018336731162902626,0.05193593189083533,0.04246478188681854,0.06007147068202027,0.04282140955515433,0.7225672857640663,0.4345230939591748,0.7935127316143534,0.4521653431169152
Image_44,Blight,183.9274662990196,285.01436370626686,103.89238664215688,243.65920799692427,0.4203002463214468,0.32007625440822074,0.4402635289513137,0.33211311797462756,5.2229013480392155,7.131672433679355,3.9407015931372555,6.342237600922722,6.522458594785684,6.800023991343167,6.398876397528535,6.729282892445228,0.00600161917986021,0.004283588676818323,0.006062705844056375,0.00434391835512352,0.07747011798016194,0.06544913045120097,0.07786337935163343,0.06590840883471183,0.7895149410399113,0.6465654253273253,0.8824806242581145,0.6979138085459876
Image_45,Blight,266.6342677696079,430.2702191464821,170.23275122549023,393.39034217608616,0.363393855465678,0.2695388759973904,0.39311172356650886,0.2871764262397607,5.93965992647059,8.401922337562475,4.860294117647059,7.41430219146482,6.861262308964636,7.14074747964192,6.726633532836402,7.04504879088714,0.0027671755886407873,0.001829686952390624,0.0030750261458558615,0.001953399699432434,0.05260395031402858,0.04277484017960352,0.055452918280788986,0.044197281584192866,0.6924139853997343,0.4235375904487604,0.8141186817091335,0.47272198200250876
Image_46,Blight,157.23534007352944,234.8388773548636,89.6818474264706,231.0920415224914,0.38653547126534404,0.2973265921070634,0.42515510723571476,0.29687789495720057,4.889261642156863,6.39043444828912,3.6831341911764715,6.332395232602846,6.56022369819112,6.793923288354578,6.37193993002195,6.789034574539852,0.0037334345047953317,0.0026030640035676713,0.004262331119641485,0.0026064900067270737,0.0611018371638311,0.05102023131628934,0.0652865309205619,0.0510537952235392,0.7189355873158697,0.5213667574738685,0.8479429389555357,0.5287596244116393
Image_47,Blight,144.26334252450985,230.78691272587474,95.66250000000002,220.61168781237993,0.36480281506714174,0.2728736378633893,0.4071863004769227,0.2833687475320746,4.847931985294119,6.554202229911574,3.799846813725491,6.176624375240293,6.5346600350226325,6.779641938408032,6.35443389406423,6.731548055376017,0.0033228739350174828,0.0022702938759690964,0.003927994801053082,0.002352112937960011,0.05764437470402019,0.047647600946627906,0.06267371698769016,0.048498586968694364,0.6961113395270758,0.4235471641642536,0.8054493541350205,0.448939776433903
Image_48,Blight,232.09060968137257,368.8300499807767,145.44263174019608,360.05753171856986,0.42607451019420506,0.33996749625122147,0.4828129046218461,0.35057506153965906,5.267693014705882,7.038277585544022,3.6168351715686278,6.714971164936563,6.525300741021872,6.760389225285414,6.253938870174079,6.709626907589324,0.005622363591001658,0.004150095407364838,0.006406274639336434,0.004305187680306911,0.07498242188007571,0.06442123413413343,0.08003920688847706,0.06561392901135331,0.714651024953552,0.4694528614656316,0.8298050836063529,0.48199279495894193
Image_49,Blight,323.61393995098047,462.32492118415996,154.28768382352945,456.7514033064207,0.34183156656233477,0.2549108419271096,0.39798044498314195,0.26088893928800655,6.370435049019609,8.426881968473664,4.631740196078432,8.268389081122645,6.968630274076127,7.2013788718195055,6.719326918625841,7.1800636778633855,0.002302316609184269,0.0015795067729694949,0.0029959440836306956,0.001620006737419923,0.04798246147483754,0.03974300910813743,0.05473521794631584,0.04024930729118109,0.6225154881238215,0.37986326784681446,0.8402005806576299,0.38714345805897743
Image_50,Blight,147.1655637254902,262.1349173394849,120.83599877450982,254.1548481353326,0.5361712595665944,0.43948384421846587,0.5424213154168016,0.4485316768968112,3.484160539215686,5.162029988465976,3.0995404411764707,4.856455209534795,5.711215336277088,6.006961976119262,5.6793772666385545,5.955285912958752,0.01653084748710682,0.01216958632862498,0.015019381302038276,0.012215062109758456,0.12857234339898616,0.11031584803927756,0.12255358543118303,0.11052177210739274,0.7586815865911771,0.49374556469695274,0.8047288553415646,0.5093904162541665
Image_51,Blight,205.76787683823528,329.2549942329873,137.8889552696079,325.7935255670896,0.47947713636592176,0.3865855213728159,0.5066994113037505,0.3862827938394631,4.896645220588235,6.438415993848521,3.462086397058824,6.417500961168781,6.129695556024776,6.3721216657663495,5.970390453527078,6.373980811777582,0.011800077527085435,0.008634181659938853,0.0114611683823154,0.008578488296208789,0.10862816175875128,0.09292029735175654,0.10705684649902313,0.09262012900125323,0.7785134473848951,0.5989019097710752,0.8537612642013828,0.6030647748128067
Image_52,Blight,179.2126838235294,325.8580853517878,171.37078737745102,340.34249903883125,0.36951972253118165,0.3002211720089457,0.4189068369486808,0.28225490438214806,5.232506127450979,6.874894271434064,4.323636642156864,7.385390234525183,6.723002964521974,6.902069066216046,6.519829650711706,6.981645730633287,0.0030328793875853033,0.0022493152235979388,0.003691652408703985,0.0020661151087750383,0.055071584211690366,0.04742694617617646,0.06075896977981099,0.04545453892379768,0.7777749108131794,0.5116050830781166,0.7801492572350659,0.48982503605653993
Image_53,Blight,286.4954350490196,397.4653133410227,129.17930453431376,398.00219915417165,0.36088006398524153,0.26981534516870725,0.3986331785044102,0.26967245367134296,6.084497549019608,7.7754709727028075,4.195266544117647,7.821776239907729,6.775493822710565,7.009823192118974,6.568517643657089,7.014576847779962,0.0029276624985357194,0.001974256788527052,0.003330084460829369,0.0019776014341628587,0.05410787834073444,0.044432609517414706,0.05770688399861293,0.0444702308759788,0.614277486771696,0.38107576453101416,0.8432644577132146,0.380143057974895
Image_54,Blight,201.08661151960786,338.1779623221839,147.3933210784314,335.13554786620534,0.45019975975951576,0.3593227167486714,0.48609027642348235,0.3618783763939328,4.609803921568628,6.277339484813536,3.462009803921569,6.168381391772396,6.209189956598803,6.441883539929513,6.024296918311481,6.425105308551017,0.007933450865314724,0.00579218101575992,0.00804598997850136,0.005795487820687075,0.08906992121538407,0.07610637959960992,0.08969944246483007,0.07612810138632826,0.7211632062231976,0.4340914119993457,0.799182939259165,0.43912830085220694
