Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Corn_Blight (1052).JPG,Blight,202.66300551470587,238.26683583237215,120.79883578431375,251.76407535563249,0.13689784883074252,0.12437785461521311,0.17976088639031992,0.11979205639378376,10.204120710784313,11.085382545174932,7.5652879901960794,11.41851595540177,8.711842598522008,8.796886174428645,8.465677567141348,8.818948817426245,0.00030948367589989426,0.00027048101009859133,0.00038899845180489487,0.0002662089123442157,0.01759214813204727,0.016446306883266874,0.019723043674973063,0.016315909792108306,0.9338105329627325,0.9223518338934126,0.9606112376025228,0.9179501950608742
Corn_Blight (1053).JPG,Blight,148.18086703431376,197.55927720107653,80.97601102941177,171.94402153018075,0.12720020547508132,0.10681459298989977,0.15995976228667236,0.11156253382273397,8.911351102941179,10.3840676662822,6.577696078431373,9.722137639369473,8.436604438437827,8.566027459955308,8.18185913161454,8.515614780716591,0.0003395271227938174,0.00029573140546747983,0.0004263965059637519,0.00030904494929271135,0.01842626176938278,0.01719684289244627,0.020649370594857167,0.01757967432271461,0.9396524436141527,0.9195067338908527,0.9671144240378601,0.9299420620428045
Corn_Blight (1056).JPG,Blight,151.072043504902,212.5012072279892,71.94799325980392,164.26838908112262,0.1525318589054177,0.12222931886474853,0.1754269994601516,0.12819148842465883,8.480683210784315,10.260899653979237,6.06750919117647,9.187327950788156,8.450625566410661,8.62870849481683,8.204296342616331,8.546514573485597,0.0004068238384125097,0.000321749494213106,0.00045167998504932,0.0003339956935499771,0.020169874526444375,0.017937377015971593,0.02125276417432142,0.01827554906288665,0.9470858634182817,0.9255904000277877,0.9748003885610758,0.9424796356693722
Corn_Blight (1063).JPG,Blight,196.40753676470592,270.3959861591695,121.79155943627453,206.63168012302958,0.1200206511625345,0.09924069875464152,0.13823937117223062,0.10590011937562858,10.327512254901963,12.159215686274507,8.138863357843139,10.752925797770086,8.681390455021662,8.821617421028986,8.484979527086194,8.722471000224889,0.00026440378062223674,0.00022258590690801342,0.00031036060161656573,0.00024036607338052474,0.016260497551496902,0.014919313218376154,0.017617054283181558,0.015503743850455113,0.9175164222562062,0.8864888685771753,0.9489811339003856,0.9132548094540479
Corn_Blight (1066).JPG,Blight,137.36158088235294,189.40847366397543,78.28443627450982,158.8402306805075,0.19208214691886127,0.15158674936007804,0.20999682971979436,0.15375978816928298,7.850520833333333,9.40961168781238,5.883609068627452,8.68564398308343,8.239777592162515,8.429909764724417,8.05279335466024,8.38397568814811,0.0005994811565864091,0.00044973977861116024,0.0006076311450974386,0.0004522509826389489,0.02448430429043082,0.021207069071683626,0.024650175356322288,0.02126619342146001,0.9485681530085097,0.9291384143936273,0.9706850773073009,0.9405750366419994
Corn_Blight (1069).JPG,Blight,157.68196997549018,189.17722414455977,54.13941482843137,176.1496039984621,0.2259563996270843,0.19450234661460622,0.2928864320036579,0.1924483504667562,7.808624387254902,8.700884275278737,4.5214920343137255,8.527427912341405,8.420417927906055,8.546888106577999,7.999401660276325,8.540430891945045,0.0005030485429657463,0.00041622816528289386,0.0006593712876733107,0.0004085714526442007,0.022428743677828822,0.02040167064930943,0.02567822594482163,0.02021315048784332,0.9607047059429736,0.9528098181073467,0.9864737165595527,0.9560594954812367
Corn_Blight (1071).JPG,Blight,208.97538296568632,297.4399846212996,127.63723958333335,256.0426297577855,0.1416524018495478,0.10884561006260711,0.1622699240154417,0.11419189154557184,10.172625612745101,12.295901576316801,7.757398897058826,11.424375240292196,8.836791863656114,9.026213484111324,8.64882503959861,8.97273810588521,0.00022237153660100692,0.0001757723384715399,0.0002570032972594676,0.00018466206695115194,0.014912127165532318,0.013257916068203928,0.016031322380248847,0.013589042164595411,0.9470795160054997,0.9247038957588046,0.9677260249055573,0.9351840856157836
Corn_Blight (1072).JPG,Blight,210.37858455882358,264.22274509803924,132.0081035539216,234.2278815840061,0.19853348911622187,0.15556513177809,0.20029852473658238,0.15647368736429154,9.24093137254902,10.68573625528643,7.490548406862747,10.148189158016146,8.506299697139868,8.668774383264807,8.38662530577516,8.638603241745107,0.0004683755994163904,0.00035682274628647394,0.0004541110662440529,0.0003587540414542005,0.021641986956293786,0.018889752414642018,0.021309881891837246,0.018940803611626422,0.8964706068570126,0.8698541767517146,0.9352122140744905,0.88462845390467
Corn_Blight (1074).JPG,Blight,162.04031862745103,139.9100038446751,135.72290134803922,232.5455901576317,0.12130451880090723,0.1153287404576436,0.12891196652278689,0.10216813926209199,9.308609068627453,8.930657439446366,8.561810661764707,11.181776239907729,8.638232961363896,8.621511031204568,8.573073499461891,8.79427296290105,0.00025836338863057483,0.00025150105665744436,0.00027262956442534124,0.00022027017379084524,0.01607368621787096,0.015858784841766546,0.01651149794613866,0.014841501736375778,0.9516054285830149,0.9582160265446682,0.9594471707752007,0.9305513317749439
Corn_Blight (1078).JPG,Blight,205.29330575980396,225.43455594002302,57.71285232843138,237.42889657823918,0.18645203270205404,0.1659355859875255,0.26509762170533024,0.1636683092647676,9.51778492647059,10.179254133025758,4.968275122549019,10.391080353710112,8.541621760142803,8.62252970604724,8.022891314275583,8.635958275627384,0.0005359050980992888,0.0004607128746063862,0.0007537431141267783,0.0004562596144593486,0.02314962414596161,0.021464223130744475,0.027454382421150513,0.02136023441957856,0.9580208058158687,0.9539362594349255,0.9881933864768445,0.9514854114025675
Corn_Blight (1079).JPG,Blight,133.95830269607842,189.0866897347174,56.93221507352943,153.76930411380238,0.21697118936765208,0.1728191609769532,0.2584161094657057,0.17922432561466972,7.646231617647059,9.19329488658208,4.8348192401960794,8.317862360630528,8.435030958974357,8.622553661781383,8.058511206078306,8.548406378317576,0.00040158856607134277,0.000307940710113417,0.000506969834693988,0.0003233722693531205,0.020039674799540604,0.017548239516071606,0.02251599064429518,0.01798255458362689,0.9463814984271041,0.924346279500231,0.9772507272294036,0.9384767716768274
Corn_Blight (1083).JPG,Blight,195.71020220588238,242.59966166858902,94.95061274509804,219.23844675124954,0.19587317592904685,0.14974460705211495,0.20612744853725734,0.1562633595489226,8.957659313725491,10.335394079200308,6.424479166666666,9.848642829680893,8.549521664661743,8.711930281175924,8.330853712075548,8.676471772761705,0.0004527188264054091,0.00034897411030359633,0.0004705641591425173,0.00035615627680537506,0.021277190284560814,0.018680848757580484,0.021692490846892554,0.01887210313678301,0.9245498398309446,0.906640419250854,0.963472550597202,0.9156305919259939
Corn_Blight (1090).JPG,Blight,181.65893075980395,235.70998846597462,108.90004595588235,220.9527258746636,0.13789797624874714,0.1119139932669481,0.15695771836437516,0.11314276010046798,9.6554993872549,11.12409073433295,7.47280943627451,10.8479046520569,8.608412026496222,8.743656562218549,8.412589860411959,8.724011369032473,0.00027192394076196657,0.00022883624595928487,0.0003165164464989427,0.00023308824083719023,0.01649011645689522,0.015127334397020674,0.017790909097034437,0.015267227673588622,0.9239426997920329,0.9013538675490657,0.9545775939424306,0.9075300677906952
Corn_Blight (263).JPG,Blight,238.4322150735294,297.04576701268735,98.80186887254902,259.913018069973,0.10133972179737044,0.08862671610351427,0.15421266442668394,0.08953776274786097,11.38953737745098,12.756339869281044,7.12405024509804,12.070895809304112,8.846657511138766,8.93910319856457,8.431135254436011,8.889728792882766,0.00021370259673262688,0.00019306684309897067,0.000327407737183415,0.00020035791989033282,0.014618570269784487,0.013894849516960257,0.018094411766714467,0.01415478434630259,0.885275548177697,0.8570797699133006,0.9525032458057159,0.8749457651137049
Corn_Blight (264).jpg,Blight,205.64410232843136,263.65233371780084,112.24197303921568,216.6519492502884,0.15137886148736973,0.12155289439769182,0.17117704541399037,0.12558462617079916,10.087699142156861,11.533087274125336,7.436458333333333,10.583790849673203,8.695963928690881,8.832118274099294,8.459265082607146,8.766950106524614,0.00028248166176320403,0.00022922576875395129,0.00032977745469741206,0.00023839504546871557,0.016807190775474764,0.015140203722339778,0.01815977573367612,0.015440046809149108,0.9215521419691141,0.8993951370517234,0.9571778828984687,0.917330243078137
Corn_Blight (265).JPG,Blight,165.66950061274508,207.80373702422145,82.59296875,200.15900038446753,0.13282008169812665,0.11577506585078695,0.18786724845183622,0.11638395646495456,9.225045955882354,10.429034986543636,6.215272671568628,10.263052672049213,8.588248195449916,8.696258786173575,8.235702074087973,8.685215352718604,0.00028091330933415035,0.0002477586105719548,0.00040598715694534557,0.00025186692900920464,0.01676046864900115,0.015740349760153198,0.02014912298203933,0.015870315970679495,0.9128606123048543,0.890607140171024,0.9565024080160359,0.8946348695157176
Corn_Blight (266).JPG,Blight,118.64303002450984,148.13382545174932,65.67005208333333,174.1386236063053,0.21361766640105256,0.1634604403026625,0.215388239565123,0.16120603522935267,6.985493259803922,8.116232218377549,5.393949142156863,8.721353325643983,8.186978345021997,8.364980234754412,8.012560044554451,8.41580377139688,0.0005474480405673301,0.00041015804260656854,0.0005616435835976548,0.00040614290691436963,0.023397607582129634,0.020252358939307998,0.023699020730773977,0.02015298754315026,0.9399841802511146,0.9250101167648429,0.9667522373703155,0.9118457060901793
Corn_Blight (268).JPG,Blight,177.11565563725492,254.1038523644752,114.11318933823532,172.08039984621303,0.1443525891416906,0.11633407686964956,0.15657548747901134,0.12641234422612546,9.217677696078434,11.082768166089966,7.562729779411766,9.403706266820453,8.619666326946657,8.779304834900005,8.475973839730885,8.663909876064988,0.00029633448335676194,0.00024713305635708384,0.00032527256268622654,0.0002683031590635666,0.01721436851460901,0.015720466162206636,0.018035314321802838,0.016379962120333692,0.958039714199579,0.9398083961153452,0.9729792591954223,0.9592382762985141
Corn_Blight (269).JPG,Blight,230.0879442401961,295.76895040369084,142.58489583333338,264.4837677816224,0.12001141192785274,0.0994518899592176,0.1403812925058013,0.10088726232282376,10.837117034313724,12.408704344482889,8.514276960784315,11.854502114571318,9.06666201386366,9.19902442272851,8.864076751969982,9.160797860456086,0.0001549083294661308,0.00013331754666269334,0.00018642743795204976,0.00013750166476945766,0.012446217476250798,0.011546321780666488,0.013653843339955596,0.0117261103853519,0.9444530978537088,0.9284987648556423,0.965605393938452,0.9360619053709541
Corn_Blight (270).JPG,Blight,219.3491574754902,256.58878892733566,127.7185968137255,280.7035755478662,0.10851010092956058,0.09512343420329089,0.1343936217822943,0.08969261386796712,10.933961397058823,11.939069588619763,8.22512254901961,12.525736255286429,8.742801059245497,8.827143918719429,8.525616276314452,8.868546889449174,0.00023406665630406573,0.00020981975258384787,0.00028561907060235245,0.0002012428012116713,0.015299237115100403,0.014485156284412255,0.016900268358885678,0.014186007232892253,0.9070765165129266,0.8913739670193389,0.94604228880281,0.8811647906337496
Corn_Blight (271).JPG,Blight,202.76914828431376,235.54048442906577,88.1683823529412,235.2407843137255,0.11401953521478578,0.10600450048832268,0.18474435982425247,0.10091508252690852,10.38498774509804,11.240538254517494,6.4715073529411775,11.280461361014995,8.815527730704778,8.89063053402901,8.401241276784814,8.888972099711372,0.00020938425969729198,0.0001940588609266746,0.0003344074206735391,0.00019083790710726855,0.014470116091355038,0.013930501101061461,0.01828681001906946,0.013814409401319644,0.9162619796411725,0.9026790950946588,0.9636042264481834,0.9028007441833692
Corn_Blight (272).JPG,Blight,151.01968443627453,221.9069127258747,89.96606924019608,165.01943867743174,0.1749920875585057,0.13436979406191168,0.1879177004812677,0.14329399771775964,8.29266237745098,10.309557862360633,6.480867034313725,8.948881199538636,8.610014790306577,8.822474892630725,8.431604824849941,8.717247745876456,0.0003017942083198169,0.0002297908960871968,0.0003223317992178489,0.0002442233423663242,0.017372225197706162,0.015158855368635087,0.01795360128826105,0.015627646731556363,0.9580816817877501,0.938401296528771,0.9749816777498858,0.9541920664734453
Corn_Blight (273).JPG,Blight,290.6503982843137,391.0278508266052,229.4875612745098,331.645966935794,0.10201128696683119,0.0828863368660365,0.11048958156484337,0.0887968584651034,12.513204656862747,14.623083429450212,11.167401960784314,13.61671664744329,8.939883111124049,9.074191327792025,8.847593075419892,9.015255424722891,0.00018951861870284269,0.00016149858666431347,0.0002029963357317498,0.00017091867632609882,0.013766576143066318,0.01270820942006833,0.01424767825758814,0.01307358697244558,0.8656818956764628,0.8193713031897726,0.8942327988405714,0.8468011144772817
Corn_Blight (278).JPG,Blight,235.75359987745094,282.6489657823914,138.25464154411767,268.1704882737409,0.17353534517859687,0.1381972470260151,0.18799092301151352,0.13881730811960252,10.606541053921568,11.837923875432526,7.98295036764706,11.524429065743945,8.438627002660391,8.554686700650075,8.23737645884114,8.534548058028443,0.0003967895273152153,0.0003339316008497013,0.00046124204219831337,0.00033789305003650296,0.019919576484333578,0.0182737954691876,0.021476546328455918,0.018381867425169375,0.8381520407742821,0.8061317246843882,0.905173445469423,0.8160625970561237
Corn_Blight (279).JPG,Blight,178.9773743872549,241.6568858131488,101.17604166666666,209.61834678969626,0.11158145003776349,0.09369157330255923,0.1456401032613185,0.1010289796975496,9.957674632352942,11.633110342176089,7.3179534313725485,10.804413687043446,8.622514099714461,8.755886604984036,8.368481391012699,8.698468158714192,0.0002653638934319132,0.0002297165154442566,0.0003454621522896843,0.0002444333582993321,0.01628999365966461,0.01515640179740088,0.01858661217892288,0.01563436465927964,0.8991115333980169,0.8639765526905878,0.9431213269289186,0.8820096423122746
Corn_Blight (280).JPG,Blight,247.4481770833333,290.9949096501345,106.24087009803921,277.34242214532867,0.10275254903620984,0.09162633613393537,0.17356041254144622,0.09289016443152508,11.699647671568627,12.740853517877738,7.126776960784314,12.476232218377547,8.913227355862787,8.986873323049368,8.471678194912231,8.969673906087536,0.00020182303399684016,0.00018432516639195191,0.0003374347738099529,0.00018773556025903731,0.014206443397164547,0.013576640467801743,0.018369397753055294,0.013701662682281932,0.8932059519912962,0.8745152682020452,0.9540983720373927,0.8804036422084989
Corn_Blight (284).jpg,Blight,235.58155637254902,281.7578469819301,146.070955882353,270.5470049980777,0.15208329893317557,0.12342753431813781,0.15983146333342108,0.124673277098037,10.093198529411765,11.255916955017303,8.192493872549022,11.266728181468666,8.447646323966731,8.559033112778213,8.305716504798712,8.57162191546337,0.000427498940273873,0.0003549861711425869,0.0004537630649494787,0.00034980660589389726,0.020676047501248226,0.01884107669807081,0.0213017150706106,0.018703117544781066,0.8274002695411916,0.7932386816122227,0.8928270025171848,0.8014546579006511
Corn_Blight (285).JPG,Blight,201.6033700980392,278.22669742406765,147.4293504901961,208.79068050749717,0.13019413087443304,0.1067312167379666,0.1466501652939713,0.11307783862994147,10.248192401960786,12.084752018454438,8.71344975490196,10.667497116493658,8.635418778992937,8.7868784833175,8.511113261974936,8.682027335376706,0.00028411607107993323,0.00023594616035798482,0.00031851399270262635,0.00025366294364350745,0.016855742970273757,0.015360539064693817,0.017846960321091836,0.015926799541763167,0.9142854224230279,0.8816609807546526,0.9374398438545044,0.9111959817734594
Corn_Blight (286).jpg,Blight,175.36269914215686,224.81920799692426,96.79833026960787,217.7895271049596,0.13743813774761915,0.11600284106848904,0.16776736757893268,0.1146867386365008,9.42090992647059,10.822929642445214,6.92529105392157,10.691487889273354,8.810460352170487,8.938785443415323,8.536010641604808,8.930064637818447,0.0002267808045207973,0.00019250668235873554,0.00029178101665375104,0.00019280822550579052,0.015059243158963776,0.013874677738914714,0.017081598773351137,0.013885540158949184,0.9382249814392984,0.9206004818537564,0.9658552367537747,0.9230860682499071
Corn_Blight (287).JPG,Blight,215.5929227941177,276.77393310265285,123.34450061274511,247.37294886582083,0.10439554732512246,0.08949956602942256,0.1315958396756931,0.09173845786047544,10.967279411764707,12.461314878892733,8.246522671568629,11.91775470972703,8.858297218489064,8.969061085282837,8.620311247987853,8.932553687775599,0.00019876881225069692,0.00017805342368985047,0.00025389123173779314,0.0001821752228795567,0.014098539365859745,0.013343666051346252,0.015933964721242266,0.013497230192878712,0.9189357214765754,0.8959907595878519,0.9537193692118492,0.9070413507570607
Corn_Blight (288).JPG,Blight,162.84698223039214,204.55241830065358,63.96268382352941,183.2322337562476,0.19911017164159323,0.1641596514400713,0.2545950713950963,0.1746945440268584,8.52140012254902,9.779638600538256,5.222671568627451,9.154817377931565,8.554265776381074,8.697858783465913,8.152855184458293,8.637766198211384,0.00038963707993920605,0.0003125115129616992,0.0005215061045481305,0.0003316674256980687,0.019739226933677165,0.017677995162396078,0.022836508151381867,0.01821173867861245,0.9427235897407387,0.9281205851656505,0.977506991094605,0.9356122745150158
Corn_Blight (289).JPG,Blight,214.95698529411771,274.5080353710112,118.08880208333333,267.88775086505194,0.11581292167713951,0.09906216122448941,0.16867373918403028,0.10267455758906427,10.780882352941179,12.290242214532872,7.624494485294117,12.06300653594771,8.659478545225488,8.77178637096214,8.355999426370545,8.75813871456488,0.0002706801235927889,0.00023927815300683604,0.000363860344804282,0.00024260789886361097,0.016452359210544516,0.015468618328953496,0.019075123716617987,0.01557587554083593,0.8959490375648067,0.8673854115160813,0.9430790501382335,0.8705839726745319
Corn_Blight (290).JPG,Blight,112.6331341911765,182.41983852364473,83.14630821078433,162.50774317570165,0.293278982474687,0.22165713351488342,0.2790550033081969,0.23035017307175096,6.362208946078433,8.392833525567088,5.46842830882353,7.715217224144558,8.18186231939945,8.474693649752616,8.148441119456333,8.422380095335637,0.0006086812501501829,0.000411393896500636,0.0005394186674746494,0.0004258703326035692,0.02467146631536486,0.02028284734697365,0.023225388424623804,0.02063662599853884,0.9829434545417733,0.9724139594821449,0.9874240614595859,0.9754252703665028
Corn_Blight (292).JPG,Blight,162.65880821078431,195.23898500576703,66.57794117647059,190.20473663975395,0.26213306941648234,0.20213536680449534,0.2640962852937609,0.19799832886480775,7.666161151960784,8.723091118800463,5.05343137254902,8.701868512110728,7.991930012605334,8.193655571177935,7.808512643077065,8.21133728063472,0.001231829076031454,0.0008542161570661389,0.001086057481835412,0.000819651626019685,0.0350974226408643,0.029226976529674414,0.03295538623405,0.028629558606791075,0.9421530902205955,0.9305859257156724,0.9763469619260606,0.9323773708384108
Corn_Blight (293).JPG,Blight,139.88848039215688,202.1872202998847,105.43642769607845,229.99964628988857,0.14687009633904477,0.12823054027658926,0.182764047106355,0.11641572017965879,8.43731617647059,9.991633986928107,6.92294730392157,10.915816993464055,8.698830257711222,8.849052013733516,8.512819658634768,8.930230803138429,0.0002652132414891509,0.00022554102974915315,0.00032453807580017313,0.0002048758639987194,0.016285368939301034,0.01501802349675726,0.018014940349614626,0.014313485389614907,0.9470522846391569,0.9234588958661872,0.9600368079978304,0.9129323605541885
