,Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135
12,Corn_Blight (1036).jpg,Blight,349.55464154411754,480.3205690119185,160.5805912990196,497.99815455594023,0.24423176467939225,0.21586190723452986,0.2723043324929281,0.20581073928672095,6.938893995098039,8.253794694348331,4.9039675245098024,8.724613610149943,0.0633288992832108,0.05954195525389872,0.06668282987195034,0.058231409335637196,0.5482290944692151,0.26791492825395724,0.8191972865174048,0.24135945022956887,9.374473919424608,9.486534476060031,9.092465745761492,9.55141718375215,0.004010549484423057,0.0035452444354572774,0.004446599799731474,0.003390897033214535
13,Corn_Blight (1039).jpg,Blight,339.6628523284314,465.38522106881976,193.52814031862744,543.1167089580931,0.2529139934433869,0.2445933704423546,0.26536353078312525,0.20749199773393737,6.430039828431373,6.616685890042292,5.29296875,9.051226451364862,0.06831282356240292,0.06720977744043917,0.07044004788538871,0.061947294514931084,0.5605338488423821,0.25328203638270846,0.7805275081809526,0.12802339160911141,9.094901223312398,8.986098471003778,8.948009518646028,9.341483534254934,0.004666641863067992,0.004517154183593366,0.004961800346095854,0.003837467297719611
14,Corn_Blight (1041).JPG,Blight,327.615594362745,500.28915032679754,184.30366115196074,492.842337562476,0.27917185734880223,0.24894114523943803,0.316461626479994,0.2436125170356021,6.5588541666666655,8.201245674740484,4.513802083333332,8.105021145713188,0.07678282959320157,0.07223299172863393,0.08066199328056585,0.07092003162340801,0.5992670430280914,0.24962714083134374,0.7924985111191845,0.2607619539660723,9.155531528381406,9.291392186198209,8.813960742452913,9.303284167996411,0.0058956029203386315,0.005217605094068897,0.006506357159994049,0.005029650885465193
15,Corn_Blight (1051).JPG,Blight,331.0731311274511,619.0094579008075,256.2158241421569,512.533994617455,0.37605067550309457,0.3110671414660092,0.37379267115665926,0.34276135760402054,6.082199754901962,9.131626297577858,4.976056985294118,6.430649750096118,0.12373497982124472,0.10846041052397276,0.11978926551631058,0.11087742041142477,0.6765971502581759,0.24723803598361274,0.7564491260660512,0.37643517795006504,8.560452654925419,8.894727144982625,8.442672421678374,8.574290395734915,0.015310345231363839,0.011763660651028702,0.014349468132937157,0.012293802357091837
16,Corn_Blight (1052).JPG,Blight,359.10859375,530.5004690503654,205.95050551470592,545.6987773933103,0.22645888136167236,0.20208508379420598,0.26509907271709543,0.19696100294008634,7.665517769607843,9.347927720107652,5.787117034313726,9.694871203383315,0.055503317191449145,0.05205103219442893,0.06016863001552504,0.05086141865707229,0.6060925171709769,0.30090433869832656,0.7919656510822781,0.2816481321819092,9.761570417601426,9.888490518028888,9.482805348530954,9.936619526268354,0.003080618219254614,0.002709309952505477,0.003620264037945141,0.0025868839078099816
17,Corn_Blight (1053).JPG,Blight,243.2893382352941,385.3161707035755,148.5037071078431,362.60338331411,0.23082386750117678,0.19500724913303674,0.26103166104573194,0.20013468670234738,6.4946078431372545,8.27118800461361,4.7880821078431355,7.716955017301039,0.059707806661620316,0.0554981441812394,0.06342798074078881,0.05628130921738215,0.6204589130992506,0.2753086384670182,0.7822475214868654,0.3177042550021733,9.296906300805833,9.462332730159446,9.017694536682793,9.396093115415804,0.003565022176341431,0.0030800440075616363,0.0040231087408538774,0.003167585767222585
18,Corn_Blight (1056).JPG,Blight,323.14522058823525,536.8326489811612,214.14405637254904,506.7571549404076,0.2655313343782966,0.22529425692979094,0.2881579816148695,0.23290684432048217,6.346231617647058,8.434217608612073,4.740287990196078,7.653456362937332,0.0736368700079483,0.06807880527807657,0.07596995330849708,0.06880536473156076,0.6182010848298185,0.19158393029715345,0.762161351980048,0.2365552724256702,9.044010324579826,9.226762806676419,8.7760089779427,9.137193026409756,0.005422388624567475,0.004634723728090266,0.005771433805695227,0.004734178215843107
19,Corn_Blight (1063).JPG,Blight,368.3347273284312,602.5111572472127,230.26983762254898,540.7918954248368,0.20965792969179353,0.17702858963715226,0.23149200469335351,0.18623252099600737,7.628232230392156,10.155755478662057,5.920021446078432,8.790634371395619,0.05024239385507611,0.0460556224892113,0.05297582374938819,0.047360944777191216,0.6105386741897464,0.2196221921603544,0.7747454352697072,0.2999877560593724,9.851375642480209,10.06404030484814,9.61791291583109,9.923021344879539,0.0025242981402885897,0.0021211203628687457,0.0028064379019262418,0.002243059090188156
20,Corn_Blight (1066).JPG,Blight,241.87354473039215,407.97711649365635,166.26749387254898,379.54845059592475,0.29146411435594244,0.25049951319974806,0.31816866729916515,0.256939399007916,5.939139093137255,7.828988850442137,4.395465686274508,7.119846212995003,0.08224684276859695,0.07556338535936066,0.0849257024429087,0.07627394847812509,0.6594072481303278,0.2891294427693624,0.7733320720553801,0.33846798764916036,8.860933747533235,9.056072648739322,8.596499454273518,8.975542092061474,0.00676454314540231,0.005709825206967242,0.00721237493542147,0.005817715216443681
21,Corn_Blight (1069).JPG,Blight,366.1189950980392,545.69322568243,183.6163602941177,527.5069896193774,0.33533330287147384,0.30146235323616016,0.3896841022529922,0.2962003374246739,6.422457107843137,7.907697039600157,3.86749387254902,7.767627835447907,0.09959779642479573,0.09336027891223062,0.10691513805621788,0.09202087841417327,0.5942678423615978,0.27336298293581185,0.8150143920577368,0.2977127525533688,8.65683564656342,8.790533411920267,8.236537596408583,8.802343866539452,0.009919721052675053,0.008716141678569492,0.01143084674558013,0.00846784206411606
22,Corn_Blight (290).JPG,Blight,237.65450367647065,378.4644059976932,147.78391544117653,370.2346482122261,0.4112395559309809,0.3438676752403249,0.4057568684990637,0.3557853877905061,4.5452818627450995,6.337347174163783,3.907720588235294,5.947989234909651,0.12967052644352386,0.11341789012048521,0.1222128239273116,0.11431529054272463,0.6209249051865267,0.2675948109944404,0.787460508757246,0.28415215818365464,8.063415735622614,8.353824134731338,7.998612625962965,8.287506470659366,0.016814445428140624,0.012863617799382459,0.014935974332288068,0.013067985651867547
23,Corn_Blight (1072).JPG,Blight,278.49394914215685,443.41517877739346,177.5258884803922,421.3053440984238,0.3214101353665426,0.27802971593812004,0.32983386285467725,0.2764646250025423,6.236871936274511,8.018146866589776,4.840165441176471,7.700361399461747,0.09025644622051149,0.08278321981728756,0.09003803687064463,0.0821976889379775,0.6531863919648665,0.3407617901349638,0.7902408523389077,0.37374926988872054,8.979338613309816,9.177614825597223,8.827908263307025,9.168374850176388,0.008146226084356082,0.006853061483317351,0.008106848083519563,0.006756460066744509
24,Corn_Blight (1004).JPG,Blight,337.89768688725496,560.5798077662438,253.28809742647064,590.0456439830837,0.3312580114113813,0.28654298466223377,0.3461236978028601,0.2714301605736779,5.938863357843137,7.477585544021531,4.658900122549021,8.220499807766247,0.09724715591071853,0.08847046815260476,0.09736645836274858,0.08604208869578205,0.6499722967172256,0.25920558366075874,0.7477624464953831,0.21994739561110715,8.683901635979268,8.82041460291355,8.46721683553642,8.932945282615055,0.009457009332723598,0.007827023735141053,0.009480227214104854,0.007403241027132823
25,Corn_Blight (279).JPG,Blight,230.63964460784314,408.78116109188784,188.86038602941179,385.6624221453289,0.20682583750535938,0.1742828616250178,0.2380714809027811,0.1842731391482823,6.979074754901959,9.022914263744717,5.413878676470588,8.366059207996924,0.05444367239206185,0.05072367768627514,0.05803061441266394,0.05185715595257923,0.6787963119202856,0.2944433554858393,0.7338043896773228,0.33468913228094593,9.617266211726019,9.780446651435655,9.330079319135976,9.703200933332056,0.0029641134635341577,0.002572891478021127,0.0033675522091112793,0.0026891646234901236
26,Corn_Blight (270).JPG,Blight,228.6157781862745,398.35590926566715,200.93469669117638,420.13565551710883,0.22929980000912298,0.20070761743224164,0.2517957990480412,0.18869936479068597,6.53345588235294,8.009181084198385,5.28530943627451,8.662591311034218,0.05660416290574433,0.05316869274132584,0.05952773491334335,0.051705287197740264,0.6816365043391529,0.28994042465531067,0.7151010778571085,0.25206039188480306,9.483540305662133,9.589355697198203,9.247673975251127,9.67674484610832,0.003204031258260043,0.002826909887821515,0.003543551223913277,0.0026734367242008034
27,Corn_Blight (1078).JPG,Blight,324.60217524509795,494.4531026528258,187.9347273284314,505.54240676662835,0.3050713939079718,0.27592081915814753,0.36059916156520844,0.268686403758182,6.534558823529412,7.8984851980007695,4.078201593137255,8.168658208381396,0.08497543587723319,0.07972690560820922,0.09203762063342373,0.07859089776666665,0.6128630676074518,0.27427116534178864,0.7879017956318519,0.2578548686911357,9.012084293326266,9.12374822917402,8.572943076062588,9.164536802534306,0.00722082470252577,0.006356379477860303,0.008470923611862025,0.0061765292117706505
28,Corn_Blight (1079).JPG,Blight,235.24424019607844,397.529104190696,166.82633272058825,381.86428296808936,0.33067507138897995,0.2889983072283281,0.36945108354605743,0.2926898640133297,5.621017156862746,7.330011534025376,4.0093290441176475,6.838246828143024,0.09416586631781089,0.08577665382140912,0.09678210020545089,0.08564295856699713,0.6519697140682892,0.261410289386318,0.7628510017532619,0.29019770585259763,8.792192537671589,8.98288630100452,8.459169695410262,8.924498800775831,0.008867210379383832,0.007357634340797859,0.009366774920177937,0.007334716352108388
29,Corn_Blight (1083).JPG,Blight,285.70094975490196,419.12679738562093,139.78105085784318,406.45256439830837,0.3219140435708311,0.27548096958997675,0.3374976484019984,0.2806916722193335,5.7533088235294105,7.36326028450596,4.094776348039216,7.056947327950789,0.08856023855469554,0.08058451828558465,0.08941893946071429,0.08133670317539209,0.5975508975804451,0.29573928153667617,0.8235123411477346,0.31771039119996863,8.767297545124533,8.963535251339856,8.540980018496775,8.930032935530921,0.007842915852864583,0.006493864587319727,0.007995746734278887,0.006615659283441838
30,Corn_Blight (1090).JPG,Blight,426.7344362745099,647.1102960399846,248.69385723039215,629.7659207996925,0.20092187993742264,0.1712256309180471,0.21991799320102925,0.17009928283773518,8.5375,10.695501730103805,6.633992034313726,10.486720492118415,0.04849857613172117,0.04467368234831053,0.05069258795779925,0.04449446624907876,0.5849620520046868,0.24736354014444772,0.779804350283889,0.2678615368077369,10.056077035385906,10.22369952272652,9.848415009199012,10.216044290954757,0.0023521118868043544,0.001995737894557752,0.002569738473859213,0.001979757526790409
31,Corn_Blight (263).JPG,Blight,326.9572457107843,470.29025759323355,150.86562500000005,442.24625913110344,0.22444751272276417,0.19167878763423776,0.2645231520274231,0.19266349829397422,7.215885416666666,8.92195309496348,4.866727941176473,8.486074586697422,0.05693473256982702,0.05350090213211492,0.06224895553141546,0.05351100880850818,0.5633725885820849,0.26865523977957695,0.8233964970576265,0.3123471912354176,9.583211240526328,9.719665969964701,9.199787274185915,9.687379214176294,0.003241563772797722,0.0028623465289501385,0.0038749324647521398,0.00286342806370424
32,Corn_Blight (264).jpg,Blight,348.87110906862745,549.5746251441755,195.4765318627451,494.90702037677835,0.2648500974142658,0.22732916910234227,0.29347550885407886,0.23152356625311277,7.251041666666666,9.331272587466364,4.939981617647059,8.37381007304883,0.06866704744143773,0.06260715249174247,0.07187017848638744,0.06337184994319874,0.6075944067002973,0.25503562498590987,0.7908966088158865,0.3288518851307686,9.368598911380726,9.55816097361665,9.048347923315028,9.465625055789861,0.004715163404324659,0.003919655543124294,0.005165322555665188,0.004015991365223297
33,Corn_Blight (265).JPG,Blight,150.9824295343137,268.2513187235679,126.3326899509804,263.73241061130335,0.25197740444427075,0.2213004409148066,0.3128666013694296,0.22319231709617426,5.738710171568628,7.1865590157631685,4.040686274509803,7.041045751633987,0.06523445368845214,0.061111864682139756,0.07272183970398396,0.06166354565806361,0.6990989405672521,0.331766390556526,0.7356618530126222,0.34250469353469853,9.12223882517618,9.260477641649146,8.71446771879867,9.23723222943682,0.004255533948030807,0.0037346600049281606,0.005288465969931938,0.003802392863124096
34,Corn_Blight (266).JPG,Blight,361.8183210784314,585.8230834294502,255.04889705882354,608.3851287966169,0.2944834220866268,0.2545603941683194,0.3088540126190965,0.24616731529664487,6.761427696078432,8.259069588619763,4.966819852941175,8.883890811226454,0.08371753375073879,0.07738016544046276,0.08474689958807985,0.07631877796813766,0.6528891163711715,0.2954331961581648,0.7629809141490543,0.26842295515446607,9.046296649652128,9.178203869636372,8.806279920320547,9.261994953984372,0.007008625457306087,0.005987690003593388,0.007182036989792088,0.005824555870549893
35,Corn_Blight (268).JPG,Blight,339.3809129901961,536.1434832756634,188.70033700980397,461.3009919261824,0.24941305995219265,0.21272116092029403,0.2660822802785852,0.22073808742925646,6.980606617647059,9.296916570549792,5.380974264705882,7.891072664359863,0.0634507802653466,0.058239240315660155,0.0652668859329074,0.05900882330922187,0.5987351407691188,0.2495916246636939,0.7949653483256379,0.35414901224720047,9.392817477186638,9.607278741716089,9.217574970157855,9.481632979949593,0.0040260015162812985,0.0033918091125452153,0.004259766399379146,0.0034820412283389666
36,Corn_Blight (289).JPG,Blight,387.41599264705883,565.767627835448,198.83442095588242,555.5059131103422,0.18391094540418182,0.1591123975622404,0.2334622012244812,0.16166262409993237,8.496047794117647,10.539361783929259,6.045082720588235,10.280753556324493,0.04395054772123798,0.04111458548202699,0.04963909811607804,0.04132824686864301,0.5607080773706796,0.24428423435862032,0.8004932247751223,0.25729929329003626,10.110956722293555,10.255353333817046,9.761509265330787,10.235138932552958,0.0019316506449968166,0.0016904091393589045,0.0024640400617776228,0.0017080239892355007
37,Corn_Blight (269).JPG,Blight,312.82702205882356,428.7134332948869,130.3269454656863,409.8546559015764,0.23248049731364934,0.20009882455791092,0.2592106121521622,0.20066746219321122,6.942432598039215,8.536762783544793,5.011933210784314,8.210795847750866,0.056202784251841234,0.05191012640059714,0.05896092842397013,0.05186478428623369,0.5440130279558721,0.2970875817163658,0.8379765982346596,0.327019013215484,9.560877952588532,9.74113910935458,9.3344277975494,9.715917220748407,0.003158752957659013,0.0026946612229259725,0.003476391080616529,0.002689955849057553
38,Corn_Blight (271).JPG,Blight,264.59289215686266,378.09025759323333,137.38157169117645,387.22046905036524,0.21159946208550062,0.19161222775046238,0.27469272449048354,0.1840561325811471,7.225428921568628,8.541068819684737,4.74532781862745,8.756370626682045,0.052620141961895614,0.050207400335277215,0.059989168978074124,0.04934190329374506,0.5920639058107061,0.31301088722145914,0.8045639302137653,0.2964608634234245,9.726614262965237,9.81932117056102,9.264376373533294,9.847598438442683,0.002768879340090048,0.0025207830484267947,0.0035987003946799305,0.00243462342064929
39,Corn_Blight (273).JPG,Blight,355.84512867647067,548.6073817762399,206.20367647058822,461.28043060361415,0.1759574538003655,0.14609630212876573,0.18845116197643544,0.1494850448787484,9.466574754901961,12.186528258362168,7.743964460784313,10.962122260668979,0.040882730509619464,0.03707851094214164,0.04224542099697051,0.037582273388399125,0.6239246562079438,0.35902783238068686,0.7932364220277838,0.4607306303414423,10.570835584442392,10.796641719708214,10.422083269054868,10.718587030304915,0.0016713976539221703,0.001374815973686517,0.0017846755952112769,0.0014124272730403733
40,Corn_Blight (278).JPG,Blight,292.450137867647,486.4415378700502,214.85093443627454,482.75344867358723,0.2734488900160634,0.23413659008237966,0.2900610161578826,0.2327978251479395,6.805591299019608,8.700330642060747,5.378140318627451,8.621560938100732,0.07075505625460969,0.06388247214686522,0.07123980934739015,0.06347201073424505,0.6405451717445628,0.2516919418080666,0.7434470923707465,0.2572356365655147,9.458313080762846,9.640724908582282,9.245623820401839,9.64206570449373,0.005006277985592982,0.004080970247595011,0.005075110435852496,0.004028696146648119
41,Corn_Blight (1074).JPG,Blight,315.09834558823525,421.74712802768175,174.3109528186274,499.24958093041135,0.24544717755750414,0.2333246547244949,0.2528118185883726,0.2011876238904212,6.237101715686276,6.506005382545176,5.361504289215684,8.813102652825838,0.0670019288494665,0.06562528486008005,0.06818626945085729,0.061145591348818085,0.5526741943906526,0.2728039800844408,0.788078739366298,0.13804703896685228,9.046205069505973,8.96409369233774,8.955977570441345,9.29498993370411,0.00448925846954897,0.004306678012966652,0.004649367341624914,0.003738783341396657
42,Corn_Blight (280).JPG,Blight,283.5193167892156,491.2998385236446,217.00249693627455,471.2680968858132,0.2040943759190357,0.17962612815913737,0.27282635744645634,0.17928104353755922,7.682215073529413,9.49816224529027,5.042570465686276,9.218023836985775,0.05009355837297854,0.04719317777621705,0.058135067096658805,0.04741948048362957,0.6569940933953207,0.24465802827641936,0.7313798583618103,0.2747681558258629,9.813346965306167,9.92503582348183,9.30444967224955,9.902366877476524,0.0025093645904670082,0.002227196028617627,0.0033796860263330215,0.0022486071293373253
43,Corn_Blight (284).jpg,Blight,371.40071997549023,591.6278508266054,220.12728247549023,498.43901576316813,0.2512754438764448,0.21507469198482998,0.2620397018507575,0.21641549802420523,7.956816789215685,10.187758554402157,5.955713848039217,9.109219530949638,0.06637357812584646,0.06157175276074094,0.06739268976597027,0.061225231558607006,0.6642908310298433,0.3830388241162616,0.8040912268121794,0.48052498279137285,9.648719752315197,9.831690112713213,9.470041595038794,9.783527054912543,0.0044054518732278445,0.0037910807380298096,0.004541774633892314,0.003748528979405047
44,Corn_Blight (285).JPG,Blight,304.07742034313725,531.6197001153403,224.27328431372547,473.18023836985776,0.23962616136403783,0.20206871475364796,0.2555503731406955,0.2110465337926002,6.829105392156862,9.306559015763169,5.669270833333334,8.03452518262207,0.05937239842429475,0.05442091777403368,0.06142573919765761,0.05515843051001007,0.6426663168983741,0.22256174827397152,0.7472898694831877,0.30750391057817017,9.498421700324558,9.722109057010263,9.335464533025318,9.595837908361547,0.003525081694653198,0.0029616362913681346,0.0037731214359786507,0.00304245245632761
45,Corn_Blight (286).jpg,Blight,224.5010263480392,341.64668973471737,132.33331801470592,335.39298731257213,0.23333917165208048,0.19924884044287566,0.26529470229806973,0.19937189524176488,6.663618259803922,8.168950403690888,4.81701899509804,8.092656670511344,0.05834952667238764,0.054189986546495685,0.0621935538762484,0.054001113918897226,0.6163367796595113,0.3012629803934602,0.7866545116198114,0.3130559094968898,9.49454321073521,9.639821608697996,9.192951140451159,9.641219671550425,0.003404667262891676,0.002936554641909383,0.003868038143757812,0.002916120304481716
46,Corn_Blight (287).JPG,Blight,200.49698223039215,338.2356478277586,144.72725183823528,314.20175317185686,0.2206995696802127,0.18620303265208116,0.24685145054349072,0.18800203988385697,6.451608455882352,8.312418300653595,5.045909926470588,7.725628604382929,0.05537799400625858,0.05133146575327077,0.05840516757905523,0.05172295044429598,0.634517974272692,0.23684302388582676,0.74248873656349,0.2911993699246858,9.455905923219849,9.63035935755499,9.212187794940812,9.567690393952198,0.003066722220157211,0.00263491937637921,0.003411163599937524,0.0026752636026630976
47,Corn_Blight (288).JPG,Blight,281.54961703431366,452.2665590157633,178.5417585784313,435.34222222222223,0.2651557739727881,0.22826668102274997,0.3148750036781904,0.23839834509800095,7.0099111519607815,8.841876201460979,4.694178921568628,8.317570165321031,0.0693213127180176,0.06308180233122211,0.0746654927099679,0.06420522092501264,0.6375643173270619,0.29309395361706214,0.7825336505188791,0.3192646230902354,9.475360744372153,9.64098736384899,9.055697526341229,9.578686737504796,0.004805444396949189,0.00397931378535538,0.00557493580162227,0.004122310394029681
48,Corn_Blight (272).JPG,Blight,285.4621170343138,517.1222914263744,229.36109068627445,485.571503267974,0.3012755949486846,0.2534520226839289,0.32167314813541154,0.2682254773152556,5.681847426470588,7.844813533256439,4.47313112745098,6.86574394463668,0.08118652593672371,0.07387966294807324,0.08326521362936445,0.07548209852531039,0.6486400794884902,0.1635928302817217,0.723270354613768,0.2146712985517158,8.865793197169396,9.091432274365168,8.640943371625843,8.963639330195596,0.006591251993674311,0.005458204597320906,0.0069330958007437,0.005697547197784665
49,Corn_Blight (342).JPG,Blight,297.37651654411764,436.57885428681277,179.32863051470596,464.11321799307984,0.2015908136059292,0.17766765821095074,0.2301541727662596,0.16880501176634277,7.699371936274509,9.027389465590156,5.724647671568629,9.77528642829681,0.048493056299048785,0.045959262524796686,0.05198838280394505,0.044617364547167124,0.592050987290651,0.27661357334438824,0.7690578234839313,0.23072566318293752,9.841413795824804,9.928165385620934,9.556495617182506,10.016685654905269,0.002351576509222715,0.0021122538118231813,0.0027027919465695293,0.001990709219134806
50,Corn_Blight (1030).jpg,Blight,271.6533394607843,450.2716339869281,190.03708639705886,436.0027066512881,0.22268085452492295,0.18852823897546137,0.2624450351115922,0.19041353925707927,6.9728247549019615,8.842737408688969,5.101393995098041,8.527304882737411,0.05407869507391291,0.050201233847700484,0.05863388107313719,0.05027040796767182,0.6246963598922227,0.2132635646398093,0.7473200018540174,0.23700975197115676,9.573172996547436,9.72069909852785,9.240329201057753,9.691370825813419,0.0029245052608972517,0.0025201638798315086,0.0034379320096987955,0.0025271139172361626
51,Corn_Blight (449).JPG,Blight,308.48892463235296,479.1167243367937,185.0438725490196,489.8309265667052,0.3058008357049528,0.28041218445510696,0.3510575338573263,0.2628085447451389,5.208900122549021,6.4194232987312585,3.8328737745098036,6.9329642445213375,0.08700568222317018,0.0832444817749966,0.09295253769750193,0.0804188871607195,0.5794538716897191,0.15796111482868552,0.7748102237390108,0.14023850429465184,8.385683247623433,8.45635166544482,8.103656635985589,8.566381060830663,0.007569988739119272,0.006929643745987742,0.008640174264405519,0.006467197412168536
